Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],U_R [V],Q_Irreversibel [W],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
683.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.016909334163821243,22.04039574644523,0.022732026290105994,21.812964179785478,0,12.018762437631178,46.11110973344137,313.15,315.52983801240356,3.5073670805800243,0.0012822187176692779,0.0008428656941811419,0.0010825301456959084,6607.786802822964,12377.34371129832,-0.0,0.9245201875100907,-0.0002795630142349796,0.0,0.9245201875100907
684.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.015391593913666577,20.05906705828999,0.021883663119634262,20.998817950427327,0,10.614904944974041,46.08035038897323,313.15,315.52182326546307,3.5073670805800243,0.0012823025559455452,0.0008429770993179351,0.0010825383763872001,6608.201586617295,12376.078241792919,-0.0,0.8165311496133878,-0.0002795630142349796,0.0,0.8165311496133878
684.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.014010361312324351,18.25611433072757,0.021066880897868897,20.214979142977644,0,9.403790392819984,46.051776196272826,313.15,315.5135723152813,3.5073670805800243,0.00128238943580238,0.00084309254613729,0.0010825469056808942,6608.631418410998,12374.766862142085,-0.0,0.7233684917553833,-0.0002795630142349796,0.0,0.7233684917553833
685.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.01275334109263155,16.61547909626676,0.02028050470845594,19.460320761006983,0,8.35584262789288,46.02521204295445,313.15,315.50512273054767,3.5073670805800243,0.0012824788761023505,0.0008432113952989933,0.0010825556863420776,6609.073917811504,12373.416834717791,-0.0,0.6427571252225293,-0.0002795630142349796,0.0,0.6427571252225293
685.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.011609345253928541,15.12254292776284,0.019523403752393816,18.733758003830737,0,7.446309202143317,46.00049778462251,313.15,315.4965063731878,3.5073670805800248,0.001282570469600863,0.000843333105652372,0.0010825646783901512,6609.527070005712,12372.034306540676,-0.0,0.5727930155494859,-0.0002795630142349796,0.0,0.5727930155494859
686.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.010568193765270666,13.764000120875796,0.018794489596589605,18.034246615089923,0,6.654451797695044,45.9774869312445,313.15,315.4877503221507,3.5073670805800243,0.001282663870914644,0.0008434572182486908,0.0010825738479176535,6609.989166234909,12370.624490885866,-0.0,0.5118809075150034,-0.0002795630142349796,0.0,0.5118809075150034
686.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.009620624041142056,12.527741156260182,0.018092714510360878,17.360781309922103,0,5.962874056080653,45.956045448709865,313.15,315.4788776426458,3.5073670805800248,0.0012827587865078863,0.0008435833430346444,0.0010825831661071673,6610.45875425197,12369.191818433825,-0.0,0.45868261969851176,-0.0002795630142349796,0.0,0.45868261969851176
687.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.00875820844909567,11.402746149019071,0.017417069882114174,16.71239427441549,0,5.356963457662467,45.93605066584605,313.15,315.46990802704306,3.5073670805800243,0.0012828549663537194,0.000843711147772037,0.0010825926084126964,6610.934597067078,12367.74006313356,-0.0,0.4120741121278821,-0.0002795630142349796,0.0,0.4120741121278821
687.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.007973279162590108,10.378987519958633,0.016766584709609466,16.08815373194152,0,4.824427842179161,45.91739027787891,313.15,315.4608583291898,3.5073670805800243,0.001282952196986853,0.0008438403488060632,0.0010826021538776207,6611.415638576183,12366.272447067257,-0.0,0.3711098340137816,-0.0002795630142349796,0.0,0.3711098340137816
688.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.007258859724484704,9.447341158601152,0.01614032415817689,15.487162571696663,0,4.354910450430796,45.89996143801491,313.15,315.45174301019176,3.5073670805800243,0.0012830502957115822,0.0008439707033688509,0.0010826117845660762,6611.900974905528,12364.791727875614,-0.0,0.3349931115715997,-0.0002795630142349796,0.0,0.3349931115715997
688.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0066086027365581885,8.599505388359386,0.015537388182031597,14.908557035385897,0,3.939670105746026,45.883669929482,313.15,315.4425745106322,3.507367080580025,0.001283149105769521,0.0008441020031582945,0.001082621485088554,6612.389830504364,12363.300271696939,-0.0,0.30305154659584815,-0.0002795630142349796,0.0,0.30305154659584815
689.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.006016733137647618,7.827927087294722,0.014956910204469894,14.351505458474726,0,3.5713154317820344,45.868429410987844,313.15,315.43336356165025,3.5073670805800243,0.0012832484923047467,0.0008442340689765004,0.001082631242205785,6612.881538182785,12361.800114069958,-0.0,0.2747165716755411,-0.0002795630142349796,0.0,0.2747165716755411
689.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0054779965773567914,7.125734361729439,0.014398055853252786,13.815207062844532,0,3.2435838962724044,45.85416072913824,313.15,315.4241194451827,3.5073670805800243,0.0012833483389917111,0.000844366746248921,0.0010826410444976918,6613.375522428578,12360.293010832702,-0.0,0.24950645355941573,-0.0002795630142349796,0.0,0.24950645355941573
690.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.004987612433677704,6.486675213438614,0.013860021747914108,13.29889079802484,0,2.951158042480869,45.84079129190101,313.15,315.41485021191926,3.5073670805800248,0.0012834485452142192,0.0008444999012757542,0.0010826508820864366,6613.871285450409,12358.780480703494,-0.0,0.227012157113913,-0.0002795630142349796,0.0,0.227012157113913
690.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.00454123106131533,5.905061683377266,0.013342034336087452,12.801814228458309,0,2.6895125750068507,45.82825449770655,313.15,315.40556286406417,3.5073670805800248,0.001283549023702795,0.0008446334180924512,0.0010826607464044756,6614.368395488875,12357.263840942962,-0.0,0.20688558269283466,-0.0002795630142349796,0.0,0.20688558269283466
691.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.004134894893077077,5.375718995355864,0.01284334877624347,12.323262464491787,0,2.45478704916224,45.81648921524149,313.15,315.396263508792,3.5073670805800248,0.0012836496985535444,0.0008447671958371602,0.001082670630000063,6614.866477014959,12355.744237257677,-0.0,0.18882977301248,-0.0002795630142349796,0.0,0.18882977301248
691.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0037650030494963205,4.893939261425556,0.012363247864478257,11.862547134987027,0,2.243679810948733,45.80543930942199,313.15,315.3869574872838,3.5073670805800248,0.0012837505035646945,0.0008449011465403071,0.0010826805263739435,6615.365202500192,12354.22266890869,-0.0,0.17259075468836407,-0.0002795630142349796,0.0,0.17259075468836407
692.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.003428279142042995,4.455439346786518,0.011901041003203652,11.419005399615557,0,2.053359579033878,45.795053209428524,313.15,315.3776494834002,3.5073670805800243,0.0012838513808378436,0.000845035193265918,0.0010826904298420325,6615.864285496425,12352.700009824539,-0.0,0.15795073684875985,-0.0002795630142349796,0.0,0.15795073684875985
692.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.003121741982986067,4.056322525711141,0.011456063209768687,10.991998999048604,0,1.881391677140893,45.78528351504613,313.15,315.3683436153623,3.5073670805800248,0.0012839522795999416,0.0008451692685462581,0.0010827003354197656,6616.363474807676,12351.17702638246,-0.0,0.1447224367031456,-0.0002795630142349796,0.0,0.1447224367031456
693.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0028426789403726742,3.69304359127706,0.011027674163194105,10.5809133413796,0,1.725676436637618,45.776086637886685,313.15,315.3590435132379,3.5073670805800243,0.0012840531552094727,0.0008453033130612368,0.0010827102387245314,6616.862549573279,12349.654392409248,-0.0,0.13274434127981677,-0.0002795630142349796,0.0,0.13274434127981677
693.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0025886216998374507,3.3623771106839278,0.010615257287333467,10.185156623227108,0,1.5843977128743298,45.76742247437354,313.15,315.3497523845621,3.5073670805800243,0.0012841539683165009,0.0008454372745222669,0.0010827201358932122,6617.361315112281,12348.132701859671,-0.0,0.12187674714417922,-0.0002795630142349796,0.0,0.12187674714417922
694.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.002357324216211113,3.0613885446691973,0.010218218868888757,9.80415898406312,0,1.4559798099615133,45.75925410764661,313.15,315.34047307002464,3.507367080580024,0.0012842546841513463,0.0008455711067270515,0.0010827300235123488,6617.85959940421,12346.612479553318,-0.0,0.11199844692011642,-0.0002795630142349796,0.0,0.11199844692011642
694.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0021467426573124355,2.78740797414992,0.009835987208808628,9.437371692397356,0,1.339051399632633,45.7515475357999,313.15,315.33120809083505,3.507367080580025,0.0012843552719209326,0.0008457047687574438,0.0010827398985588797,6618.357250102554,12345.094190286234,-0.0,0.10300395381789484,-0.0002795630142349796,0.0,0.10300395381789484
695.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0019550171600278402,2.5380061998217047,0.009468011805685898,9.084266362525067,0,1.2324152609195402,45.74427142409459,313.15,315.3219596891049,3.5073670805800243,0.001284455704295348,0.0008458382242971844,0.0010827497583497333,6618.854131994551,12343.578246580855,-0.0,0.09480117391688771,-0.0002795630142349796,0.0,0.09480117391688771
695.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0017804552349455574,2.31097300116987,0.009113762569849786,8.744334200614565,0,1.1350228671330875,45.73739687900266,313.15,315.31272986236314,3.5073670805800243,0.0012845559569701023,0.0008459714410502258,0.0010827596004988546,6619.350124835506,12342.065015293367,-0.0,0.0873094513179298,-0.0002795630142349796,0.0,0.0873094513179298
696.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.00162151667054566,2.1042973603210235,0.008772729066918955,8.41708527897343,0,1.0459530121794958,45.73089724212736,313.15,315.3035203931342,3.5073670805800243,0.0012846560082919833,0.0008461043902435623,0.0010827694228804732,6619.845121497714,12340.554823261136,-0.0,0.08045792401380737,-0.0002795630142349796,0.0,0.08045792401380737
696.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0014767998013735057,1.916149473513093,0.008444419789645411,8.102047837389058,0,0.9643938054294651,45.72474790222356,313.15,315.2943328743556,3.5073670805800243,0.001284755838938425,0.0008462370462011768,0.0010827792235976266,6620.339026384183,12339.047962142311,-0.0,0.07418413887918962,-0.0002795630142349796,0.0,0.07418413887918962
697.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0013450290168538328,1.744864388811947,0.00812836145693739,7.7987676104917245,0,0.8896274780601412,45.7189261236996,313.15,315.28516873128206,3.5073670805800243,0.0012848554316419853,0.0008463693859779197,0.0010827890009551108,6620.831754065495,12337.544692574676,-0.0,0.06843288292770316,-0.0002795630142349796,0.0,0.06843288292770316
697.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0012250433985391673,1.5889271231708872,0.007824098339002583,7.506807180136407,0,0.8210175380421633,45.713410890128365,313.15,315.2760292404178,3.5073670805800248,0.0012849547709529025,0.0008465013890439936,0.0010827987534361696,6621.323228105073,12336.045247759615,-0.0,0.06315519523401256,-0.0002795630142349796,0.0,0.06315519523401256
698.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0011157863837244594,1.4469591251273635,0.007531191607602167,7.225745351844547,0,0.7579978890850059,45.70818276142757,313.15,315.2669155459293,3.5073670805800248,0.0012850538430338708,0.0008466330370122494,0.0010828084796823474,6621.813380043854,12334.549836559818,-0.0,0.05830752992961584,-0.0002795630142349796,0.0,0.05830752992961584
698.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0010162963625874406,1.3177059614639712,0.007249218710451461,6.955176554388571,0,0.7000635936496359,45.70322374348982,313.15,315.25782867391825,3.5073670805800243,0.001285152635482126,0.0008467643134017704,0.0010828181784760219,6622.302148520055,12333.05864618476,-0.0,0.05385104566535661,-0.0002795630142349796,0.0,0.05385104566535661
699.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0009256981244114415,1.2000261171259634,0.0069777727688453695,6.6947102616411,0,0.6467630138786064,45.698517169152645,313.15,315.24876954487246,3.507367080580024,0.0012852511371747258,0.000846895203432279,0.0010828278487252162,6622.789478503728,12331.571844526079,-0.0,0.04975100106758511,-0.0002795630142349796,0.0,0.04975100106758511
699.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0008431950760878945,1.0928808076760228,0.006716461997626282,6.443970435847506,0,0.59769110887684,45.69404758949861,313.15,315.2397389845611,3.5073670805800248,0.0012853493381335824,0.0008470256938447934,0.0010828374894503467,6623.275320629007,12330.089582194762,-0.0,0.04597623914437231,-0.0002795630142349796,0.0,0.04597623914437231
700.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.000768062163046834,0.9953247126629855,0.00646490914664919,6.202594991515021,0,0.552483703772049,45.68980067456637,313.15,315.2307377335993,3.5073670805800248,0.0012854472294073576,0.0008471557727446864,0.00108284709977263,6623.759630609796,12328.611994303854,-0.0,0.04249874644400377,-0.0002795630142349796,0.0,0.04249874644400377
700.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0006996394290869725,0.906497546562076,0.00622275096293372,5.970235279144367,0,0.5108125766925639,45.685763122636594,313.15,315.22176645587086,3.5073670805800248,0.0012855448029677832,0.0008472854294639151,0.0010828566789039037,6624.242368726818,12327.139202033433,-0.0,0.03929327513019722,-0.0002795630142349796,0.0,0.03929327513019722
701.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0006373261573285972,0.8256163914814126,0.005989637672725762,5.746555588060825,0,0.47238123529920106,45.68192257733102,313.15,315.21282574596836,3.5073670805800243,0.0012856420516183596,0.0008474146544396989,0.0010828662261376622,6624.723499375915,12325.671314008718,-0.0,0.03633701809993854,-0.0002795630142349796,0.0,0.03633701809993854
701.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0005805755397439278,0.7519687226885313,0.005765232482722605,5.531232667631116,0,0.43692127568852257,45.67826755183238,313.15,315.2039161357854,3.5073670805800243,0.0012857389689137028,0.0008475434391073477,0.0010828757408411405,6625.202990669016,12324.208427517451,-0.0,0.03360932889911712,-0.0002795630142349796,0.0,0.03360932889911712
702.0,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.0005288898274774985,0.684906064251542,0.005549211099745133,5.323955266180455,0,0.40418923408594076,45.67478735959421,313.15,315.19503810037514,3.5073670805800243,0.0012858355490880861,0.0008476717758053062,0.0010828852224482972,6625.680814080605,12322.750629588512,-0.0,0.031091479545072367,-0.0002795630142349796,0.0,0.031091479545072367
702.5,0.0,0,-0.0,-2313.995183488594,18.52184928825102,0.00048181591849624707,0.6238382177672575,0.005341261268168817,5.124423686950821,0,0.3739638563803112,45.67147205096697,313.15,315.18619206317186,3.5073670805800248,0.0012859317869919331,0.0008477996576907661,0.001082894670453581,6626.15694413353,12321.297997950505,-0.0,0.02876645049079317,-0.0002795630142349796,0.0,0.02876645049079317
703.0,9.5,-9500,-208.0073090133486,-2417.9988379952683,18.005958144864742,-0.015255858757650856,0.5682280123134434,-0.0033008751202877034,4.932349360466947,0,969.1674238375288,41.816500075531366,313.15,315.3943227461028,3.5027137424666805,0.0012860276780352169,0.0008479270786644533,0.0010829040844063725,6626.631358118959,12319.850601886094,-0.2675031566247905,55.669230510000794,-0.00028988083710270514,18.882109785193723,74.55134029519452
703.5,1.7,-1700,-40.653808829752904,-2438.325742410145,17.905130245981425,-0.016963827020946325,-18.055785655763334,-0.0048228641372454716,-3.048793012366001,0,79.60316833650307,44.561755950843256,313.15,315.4023480037941,3.5018042748187526,0.0012837715414322458,0.0008449291018683115,0.0010826825917335974,6615.469285824849,12353.905119681414,-0.05219020282646373,2.407250729217256,-0.00029189739508037147,3.7160699120522116,6.123320641269467
704.0,0.0,0,-0.0,-2438.325742410145,17.905130245981425,-0.015446075800368728,-20.0799666999587,-0.004642592715577907,-4.45458550674398,0,4.707520250826,45.26230288193648,313.15,315.3935671320448,3.5018042748187526,0.0012836845476388717,0.0008448135036489485,0.0010826740512543623,6615.038890338379,12355.21821911016,-0.0,0.36211694237123077,-0.00029189739508037147,0.0,0.36211694237123077
704.5,2.9,-2900,-64.07097773094854,-2470.361231275619,17.746224051212206,-0.01890690505345096,-18.280677985456375,-0.007062213583248081,-4.288042777176269,0,149.40442432499563,44.09793439566226,313.15,315.41722600875335,3.500370940941935,0.0012837797322886343,0.0008449399859598871,0.001082683395858078,6615.509809493071,12353.781485472264,-0.08225302263890817,5.5723039558075875,-0.0002950755189757559,5.920344069192076,11.492648024999664
705.0,2.3,-2300,-52.15663798135275,-2496.4395502662956,17.616867310187025,-0.021157426651595614,-22.385653614154492,-0.00890858393113451,-6.523031428849833,0,114.69351079572219,44.228520362230476,313.15,315.4330088998234,3.499204143137887,0.0012835232700651135,0.0008445991964021139,0.0010826582180814847,6614.240981233346,12357.652570823753,-0.06694425853742818,3.9608979260697628,-0.0002976626537962595,4.861679827447329,8.822577753517091
705.5,1.5,-1500,-33.91476784018632,-2513.3969341863885,17.53275330264688,-0.021827110465233165,-25.057001282917263,-0.009947650104053093,-8.228563724509256,0,68.36360340771763,44.50089907716845,313.15,315.4383484007955,3.498445434789875,0.001283352183525914,0.0008443718549042737,0.001082641421928808,6613.394542982854,12360.23498076561,-0.043524591361477565,2.079572928688229,-0.00029934493394706237,3.1791657949823584,5.258738723670588
706.0,1.8,-1800,-40.44862097906478,-2533.621244675921,17.432434302202772,-0.022930687607087063,-25.852470920060295,-0.011212110233270895,-9.18836293676724,0,85.44036327728446,44.34937357090898,313.15,315.4474885179227,3.4975405574058698,0.0012832943033353763,0.0008442949431304209,0.0010826357396318735,6613.108184935948,12361.108634415868,-0.05190748488020562,2.7552735399913675,-0.00030135131395594457,3.8170620967228217,6.57233563671419
706.5,1.8,-1800,-40.58681904766998,-2553.914654199756,17.33177254861232,-0.02394564213816977,-27.16380584602823,-0.012434765939865687,-10.356402027612,0,87.21034021943328,44.306227783118906,313.15,315.45698506814483,3.4966325883884832,0.0012831952244657177,0.0008441632861412859,0.0010826260127192267,6612.617999410616,12362.604148085336,-0.052080812378224345,2.8527963750791363,-0.0003033645490277536,3.8556913341080388,6.708487709187175
707.0,2.4,-2400,-54.16845712408906,-2580.998882761801,17.19742617677678,-0.02589643688546963,-28.370723289503264,-0.014160827888932867,-11.48585187536687,0,127.12131055218629,44.01618507109031,313.15,315.4753772570944,3.495420784114527,0.00128309228186131,0.0008440264949829212,0.0010826159064904802,6612.108698337697,12364.157981638275,-0.06950312925625396,4.587056343889051,-0.0003060514764644644,5.191506006279125,9.778562350168176
707.5,1.5,-1500,-34.07837361591782,-2598.0380695697595,17.11290640094365,-0.0261525750196379,-30.69165254270123,-0.015009766894457904,-13.080432152259839,0,74.8021902422349,44.32710320880474,313.15,315.4819735214993,3.494658415736512,0.0012828929105330963,0.0008437615683756348,0.0010825963335230001,6611.1223231439435,12367.16732709882,-0.043718903914359085,2.4699033330757825,-0.000307741871981127,3.2841113009422864,5.754014634018069
708.0,1.4,-1400,-31.58338575397628,-2613.8297624467477,17.03457459103796,-0.026196796469311095,-30.998710215203527,-0.015726064635476208,-13.864691534845536,0,69.64873307562858,44.34967105861221,313.15,315.4873869896226,3.4939518628111634,0.0012828214070269475,0.0008436665538042674,0.0010825893137784205,6610.768564730615,12368.246613441399,-0.040515843351590704,2.2984293921376855,-0.0003093085081792408,3.059165459833743,5.357594851971429
708.5,1.6,-1600,-36.07693048919013,-2631.868227691343,16.945098076927863,-0.026576718623656508,-31.053996220940704,-0.016597205337934913,-14.526421166570747,0,80.94006932438582,44.24800534735331,313.15,315.4953052438563,3.4931447846538903,0.0012827627250324904,0.0008435885765853787,0.0010825835527656438,6610.478239816945,12369.132369659292,-0.04627814166512127,2.7115319567678546,-0.00031109803846144274,3.514627222031054,6.226159178798909
709.0,1.5,-1500,-33.89983318399961,-2648.8181442833425,16.86102110970564,-0.026757595567924383,-31.508620596942052,-0.017347729326824626,-15.33122730873623,0,76.52172171409961,44.26238118738301,313.15,315.5021995394429,3.4923864104095452,0.0012826768911565975,0.0008434745196759203,0.0010825751261594881,6610.053582938126,12370.427961092093,-0.04348253263917988,2.5659018744361437,-0.00031277957780588724,3.3203844112638268,5.8862862856999705
709.5,-0.2,200,4.518509728460113,-2646.5588894191123,16.87222773105599,-0.02401576182220886,-31.726798679499087,-0.016517473124271674,-16.02461249917761,0,9.241092835321696,44.95074622365287,313.15,315.49399784517726,3.4924874941341257,0.0012826021569924385,0.0008433752121740018,0.0010825677892501249,6609.683841078488,12371.556011547867,0.005795450324114258,1.1531102866042955,-0.0003125554453788802,-0.4422569915795497,0.7108532950247458
