Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
508.5,2.1,-2100,-51.08143218270907,-2545.9711032811065,37.37117508293102,-0.0009550185208560425,-0.45001296712852945,-0.5690766953667166,-0.01145873417812759,-9.591692304313206,0,0,41.11082853919754,293.15,293.15,3.6247981459196312,0.0021952756666666668,0.0016817273459942153,0.0011898867630765354,9766.331905547424,7311.968764987363
509.0,1.3,-1300,-28.619096093752773,-2571.511819372461,37.24448502295406,-0.003550476784454392,-0.11213782508918478,-2.118160870671132,-0.014298338027255527,-11.941934532169332,0,0,45.42421590609828,293.15,293.15,3.624157094216147,0.0021952756666666668,0.0016781894753933346,0.0011946519774174585,9730.912686168936,7305.550718128814
509.5,3.0,-3000,-65.17770879670819,-2585.8213674193375,37.17350512192789,-0.004914947390395724,-0.06282680525661051,-2.9401013895300383,-0.015440303552406937,-12.830545408659559,0,0,46.02800643632805,293.15,293.15,3.623797935916955,0.0021952756666666663,0.0016762073332652185,0.0011973217562647395,9711.068566698425,7301.954916446473
510.0,2.4,-2400,-53.46933696223211,-2618.4102218176918,37.01185405844399,-0.008134397586572879,-0.1430830381304994,-4.876766670906073,-0.019028790287197436,-15.74722668551077,0,0,44.88553882190894,293.15,293.15,3.6229799815357264,0.0021952756666666663,0.0016716931626570048,0.0012034019646574032,9665.875167300374,7293.765764903229
510.5,1.5,-1500,-33.22663505255751,-2645.1448902988077,36.87924161558131,-0.01065769068940595,-0.11737993434598874,-6.39836904242467,-0.021617088859094025,-17.843397041504033,0,0,45.14450523284459,293.15,293.15,3.6223089625748415,0.0021952756666666668,0.0016679899071450877,0.0012083899385728712,9628.800204932179,7287.047693473836
511.0,1.9,-1900,-41.58923514624222,-2661.7582078250866,36.79683428658191,-0.012054158144652534,-0.07294162341609323,-7.249277531065341,-0.022673213141590223,-18.65541108843834,0,0,45.68489882824099,293.15,293.15,3.621891981490104,0.0021952756666666668,0.0016656886495198479,0.0012114895391730802,9605.761276189423,7282.872984746868
511.5,2.0,-2000,-44.0570685460494,-2682.552825398208,36.693686381953334,-0.013847007197135027,-0.09129983591182363,-8.342792690113935,-0.024248847564434794,-19.884593103519467,0,0,45.39566671145078,293.15,293.15,3.621370053092684,0.0021952756666666663,0.001662808203023933,0.0012153692585011922,9576.923826249506,7277.647570176949
512.0,2.5,-2500,-55.2216154697725,-2704.581359671233,36.58441785877365,-0.015717574562416084,-0.09671741052380761,-9.491677489501352,-0.02591084583593134,-21.158090582135568,0,0,45.272127204762114,293.15,293.15,3.620817154365395,0.0021952756666666663,0.0016597568358067308,0.0012194791936749703,9546.375211824914,7272.112088529382
512.5,1.5,-1500,-33.4204049992365,-2732.192167406119,36.44745948707282,-0.018122366737593626,-0.12122666871481515,-10.959225028784891,-0.02825514795233075,-23.013795056497592,0,0,44.88275950079803,293.15,293.15,3.6201241450045885,0.0021952756666666668,0.0016559322184936365,0.0012246306317361488,9508.08524168934,7265.173854800499
513.0,1.3,-1300,-28.58727772342075,-2748.9023699057375,36.36457157784852,-0.01930641462735107,-0.0733670018649689,-11.689255925867755,-0.028971760406523724,-23.5463299798605,0,0,45.47477421870592,293.15,293.15,3.619704732183914,0.0021952756666666663,0.0016536175404733844,0.001227748308480454,9484.911955314916,7260.974800150865
513.5,1.5,-1500,-32.90056540926547,-2763.196008767448,36.29367059143131,-0.0201990644584207,-0.06275695516246764,-12.246615407659514,-0.02931905830620556,-23.769299912685096,0,0,45.59192163845213,293.15,293.15,3.6193459731926425,0.0021952756666666668,0.0016516376020672893,0.0012304151190993956,9465.08989830019,7257.382996238026
514.0,1.5,-1500,-33.009794845727455,-2779.6462914720805,36.21207196690436,-0.021292759859737102,-0.07222581066253551,-12.927638233073935,-0.029948518646962376,-24.21914801064741,0,0,45.44105793478292,293.15,293.15,3.6189330841525362,0.0021952756666666663,0.0016493589278379244,0.0012334843017634985,9442.277062126395,7253.249256022713
514.5,0.0,0,-0.0,-2796.1511888949444,36.13020243603698,-0.022358760940327453,-0.07246559938648424,-13.574847726663185,-0.030554845271108345,-24.709479917413585,0,0,45.410815043469555,293.15,293.15,3.6185188243263475,0.0021952756666666668,0.0016470726884406407,0.001236563674072935,9419.388487642076,7249.101791845258
515.0,1.9,-1900,-40.96205513679109,-2796.1511888949444,36.13020243603698,-0.02163818084404663,-0.0,-13.16002389822138,-0.02885053205914531,-23.259338603046526,0,0,46.38439144850102,293.15,293.15,3.6185188243263475,0.0021952756666666668,0.0016470726884406407,0.001236563674072935,9419.388487642076,7249.101791845258
515.5,1.3,-1300,-28.77788188310187,-2816.63221646334,36.028610037384226,-0.023118431772228665,-0.08992300289845583,-14.077355324601852,-0.03007242783969234,-24.192073241322735,0,0,45.17358175562424,293.15,293.15,3.6180047667891646,0.0021952756666666668,0.0016442356800713028,0.0012403848858955277,9390.985916392816,7243.955178329214
516.0,1.7,-1700,-37.36075515333983,-2831.021157404891,35.957236322396376,-0.0239027918637339,-0.06317538383618103,-14.577940178467234,-0.030389112484693278,-24.37848223275763,0,0,45.50229225888733,293.15,293.15,3.6176436157913257,0.0021952756666666663,0.001642242540530781,0.0012430694773329848,9371.031696863109,7240.339426254079
516.5,1.6,-1600,-35.379643997930295,-2849.7015349815606,35.864575719337495,-0.025121759614135014,-0.0820171566764182,-15.344300819282411,-0.03128621788413271,-25.031874328552377,0,0,45.2237450465471,293.15,293.15,3.6171747531398477,0.0021952756666666663,0.0016396549561261205,0.0012465547360392723,9345.126221499988,7235.6452924563555
517.0,1.5,-1500,-33.148264758738954,-2867.391356980526,35.77682858640612,-0.026196548531458943,-0.07766807156398577,-16.023248080271504,-0.03200171251614034,-25.541144540159426,0,0,45.251237460463194,293.15,293.15,3.616730752647215,0.0021952756666666668,0.0016372045823401587,0.0012498551835747422,9320.59442356971,7231.200072279183
517.5,1.5,-1500,-33.11938514354914,-2883.9654893598954,35.69461562817512,-0.027117485039922225,-0.07276957901708382,-16.609847586998338,-0.032528008569587964,-25.897331675292325,0,0,45.29069587187563,293.15,293.15,3.6163147550785655,0.0021952756666666663,0.0016349087525963748,0.0012529474732748444,9297.609835798045,7227.03521026552
518.0,1.2,-1200,-26.508764519922472,-2900.52518193167,35.61247429597386,-0.02800752110442772,-0.07270618030059492,-17.174321053458637,-0.033027951770277064,-26.243694719784234,0,0,45.26804706791026,293.15,293.15,3.6158991199376276,0.0021952756666666663,0.0016326149230381217,0.0012560370688931525,9274.6452727865,7222.873976786058
518.5,1.1,-1100,-24.20477068837813,-2913.7795641916314,35.54672835222405,-0.02851174413827128,-0.058194045703982476,-17.50150378183507,-0.03304630956579313,-26.211254192664803,0,0,45.445586498704685,293.15,293.15,3.6155664454622536,0.0021952756666666663,0.0016307789412605307,0.0012585099820330713,9256.264430553543,7219.543324422151
519.0,1.2,-1200,-26.371028777405453,-2925.8819495358202,35.48669667888978,-0.02887449540096621,-0.05313614410944308,-17.744066645912223,-0.032907289063787266,-26.05015748912497,0,0,45.50448183607282,293.15,293.15,3.6152626851951823,0.0021952756666666663,0.001629102532770002,0.0012607679633674725,9239.481148519651,7216.502153768933
519.5,1.2,-1200,-26.413108264550484,-2939.067463924523,35.42129234164423,-0.029342274326214765,-0.0578916777800046,-18.05182151828002,-0.032929531049742854,-26.017017252030392,0,0,45.43198732920585,293.15,293.15,3.61493173924872,0.0021952756666666663,0.0016272760904906852,0.001263228027605012,9221.195810509504,7213.188806997524
520.0,1.2,-1200,-26.419954429194945,-2952.2740180567985,35.35578364059128,-0.029796549812236128,-0.0579840538541999,-18.351958370080084,-0.032956999714434734,-25.988114187379534,0,0,45.42021460392677,293.15,293.15,3.6146002652213918,0.0021952756666666663,0.0016254467338103012,0.0012656920172958337,9202.88129511488,7209.870173214596
520.5,1.2,-1200,-26.426124543111538,-2965.483995271396,35.29025795996331,-0.030235764879346084,-0.057999083072853876,-18.64349110070258,-0.032986961360514495,-25.96127350672969,0,0,45.40960964754109,293.15,293.15,3.614268705277414,0.0021952756666666663,0.0016236169029684925,0.0012681566456422399,9184.562032676225,7206.550679255993
521.0,0.0,0,-0.0,-2978.697057542952,35.22471697647345,-0.030660291987670646,-0.058012628173795544,-18.90525617916641,-0.033019228205382625,-25.986668036879514,0,0,45.399183953943385,293.15,293.15,3.6139370679009555,0.0021952756666666668,0.0016217866447881452,0.0012706218495777415,9166.238491958578,7203.230410063052
521.5,5.1,-5100,-110.41302187683766,-2978.697057542952,35.22471697647345,-0.029629048026707173,-0.0,-18.35594010443809,-0.03121540779721023,-24.369485455776374,0,0,46.1902039570015,293.15,293.15,3.6139370679009555,0.0021952756666666668,0.0016217866447881452,0.0012706218495777415,9166.238491958578,7203.230410063052
522.0,5.4,-5400,-125.94007125420191,-3033.9035684813707,34.950875156342406,-0.034692872432723024,-0.242387020209356,-21.60988277630156,-0.03719949841800142,-28.777248637959612,0,0,42.87753648400316,293.15,293.15,3.612551428291092,0.0021952756666666663,0.0016141395024242575,0.0012809219075986336,9089.679498269654,7189.357738175842
522.5,4.8,-4800,-113.60812275904159,-3096.8736041084717,34.638523789144486,-0.040487478245864406,-0.2764731738826156,-25.34350439201092,-0.04397181036238436,-33.73963897790005,0,0,42.25050008246869,293.15,293.15,3.6109709303730715,0.0021952756666666668,0.001605416965554709,0.0012926704316316103,9002.354244812794,7173.5341943921185
523.0,3.5,-3500,-82.45558292836058,-3153.6776654879923,34.3567576116667,-0.04543306175946523,-0.2494011474286035,-28.541264970031698,-0.04954979488169118,-37.79655671357999,0,0,42.44709546278855,293.15,293.15,3.609545193515033,0.0021952756666666663,0.0015975485323421708,0.001303268549826112,8923.579808559956,7159.260079038984
523.5,3.1,-3100,-71.68862862294503,-3194.9054569521727,34.1522546778166,-0.04847343217834761,-0.18101273478344537,-30.546517971182567,-0.05267328421153883,-39.97522745060393,0,0,43.24256244745346,293.15,293.15,3.6085104086697517,0.0021952756666666663,0.001591837706113233,0.0013109605527608379,8866.40614964072,7148.900075954296
524.0,3.1,-3100,-71.29888998002833,-3230.749771263645,33.9744554996843,-0.050806624826077125,-0.15737630199265473,-32.11676949840093,-0.05489414394638061,-41.45146101993657,0,0,43.478937762822774,293.15,293.15,3.6076107448284027,0.0021952756666666668,0.0015868725929442172,0.0013176481428811247,8816.698160736712,7139.8928700466495
524.5,2.7,-2700,-62.18021475718021,-3266.3992162536592,33.797622935249706,-0.053041195184533825,-0.15652071823350003,-33.6208525158238,-0.05698695719593246,-42.844116231822696,0,0,43.42217231869917,293.15,293.15,3.606715972052364,0.0021952756666666668,0.0015819344728493555,0.0013242993755992972,8767.2604116812,7130.934632242792
525.0,2.6,-2600,-59.58746359529511,-3297.489323632249,33.64340613277655,-0.05467799516960848,-0.13650271240454526,-34.74926178948951,-0.058344234121999475,-43.68199404582956,0,0,43.63333901336404,293.15,293.15,3.605935635031849,0.0021952756666666663,0.0015776279069535716,0.0013300999578935203,8724.14543676021,7123.122096161995
525.5,2.6,-2600,-59.54495596443731,-3327.2830554298966,33.49561976473265,-0.05610830112012799,-0.1308109088691372,-35.75196143309557,-0.059461876386472795,-44.33438820426496,0,0,43.664487745239526,293.15,293.15,3.6051878360095477,0.0021952756666666668,0.0015735009135113987,0.0013356586711858168,8682.828242721083,7115.635322256189
526.0,2.6,-2600,-59.59997335681676,-3357.0555334121154,33.34793882236054,-0.05748496506495309,-0.13071759290146745,-36.72576370176228,-0.060531814375813356,-44.94580818026946,0,0,43.62418057528585,293.15,293.15,3.604440570441145,0.002195275666666667,0.0015693768641232802,0.0013412134190847495,8641.540522935882,7108.153889155352
526.5,2.6,-2600,-59.65740457047043,-3386.855520090524,33.2001214281224,-0.058814827781944946,-0.1308383712442015,-37.67483250757545,-0.06156370111141682,-45.523882827420316,0,0,43.58218428575358,293.15,293.15,3.6036926144262997,0.0021952756666666668,0.0015652490042622226,0.001346773299370461,8600.21465478625,7100.665543480074
527.0,2.5,-2500,-57.416927805111605,-3416.684222375759,33.05216159535834,-0.06009902920633751,-0.13096444859004255,-38.595765171107374,-0.06255997793680072,-46.07808720018068,0,0,43.54116626521133,293.15,293.15,3.6029439376725136,0.002195275666666667,0.0015611171667483533,0.0013523385372201878,8558.848964559034,7093.1699819495525
527.5,2.4,-2400,-55.08253766918965,-3445.3926862783146,32.9097585006036,-0.06120368241374899,-0.12604598446531826,-39.40171051383671,-0.06336007045292291,-46.491433391138195,0,0,43.57097732885384,293.15,293.15,3.6022233780130546,0.0021952756666666668,0.001557140503366089,0.0013576947685570466,8519.036792600076,7085.9559216270245
528.0,2.2,-2200,-50.44864392942714,-3472.9339551129096,32.77314506392406,-0.0621281675551258,-0.12092135460342207,-40.087047255985404,-0.06396686954922016,-46.77515601550413,0,0,43.608704390103945,293.15,293.15,3.6015321140234557,0.0021952756666666663,0.0015533255185014383,0.0013628332325197803,8480.84325725341,7079.035162111431
528.5,2.1,-2100,-48.031433614587066,-3498.158277077623,32.64802441925782,-0.06274158011653988,-0.11074868043460245,-40.56992147134701,-0.06422656455034916,-46.81167881451424,0,0,43.72136831997939,293.15,293.15,3.6008990035614445,0.0021952756666666668,0.001549831474450876,0.0013675394161810526,8445.862805250963,7072.696620945804
529.0,1.9,-1900,-43.4031457336723,-3522.173993884917,32.528898839856566,-0.06318505472759041,-0.10544223744921835,-40.936252126405904,-0.0643128680156162,-46.73665795488661,0,0,43.77562888318425,293.15,293.15,3.6002962281296744,0.0021952756666666663,0.001546504844995864,0.0013720201064533351,8412.558416325977,7066.661786399289
529.5,1.7,-1700,-38.72279614028185,-3543.875566751753,32.42125214904885,-0.06333220083139243,-0.09528186968591794,-41.10300380688227,-0.06407682398453216,-46.44320487455603,0,0,43.90178833784048,293.15,293.15,3.599751535874187,0.0021952756666666668,0.001543498768096382,0.0013760690393758007,8382.46322371355,7061.20846586335
530.0,1.6,-1600,-36.33225455876696,-3563.236964821894,32.325213468145364,-0.06318976917654939,-0.08500721211205466,-41.077649808565056,-0.06352976947521692,-45.933856293572845,0,0,44.03800478200493,293.15,293.15,3.5992655801488156,0.0021952756666666663,0.0015408168495166796,0.0013796813582870704,8355.61332634702,7056.343200550634
530.5,1.6,-1600,-36.27060798856532,-3581.4030921012777,32.23510370981509,-0.06290494592154044,-0.07975931434800018,-40.95938296181674,-0.06284897653629849,-45.33072566395118,0,0,44.112853043555724,293.15,293.15,3.5988096247716643,0.0021952756666666668,0.0015383004984714037,0.0013830706716454401,8330.421000295375,7051.7782911056365
531.0,1.6,-1600,-36.26413977665536,-3599.5383960955605,32.145146844764085,-0.06262266887503634,-0.07962398313250306,-40.84237728358794,-0.06220616162302127,-44.757876620402904,0,0,44.120721182251295,293.15,293.15,3.5983544430345065,0.0021952756666666668,0.0015357884170321082,0.0013864542342034143,8305.271419196259,7047.221127147781
531.5,1.7,-1700,-38.525670015882916,-3617.6704659838883,32.05520602190531,-0.062346209475245856,-0.07960978362429029,-40.73295604237288,-0.06160314152238839,-44.209678184735374,0,0,44.12642270203591,293.15,293.15,3.5978993424708405,0.0021952756666666668,0.0015332767835774478,0.0013898371933637388,8280.126323073519,7042.664775878321
532.0,1.7,-1700,-38.58148623897686,-3636.9333009918296,31.959656245080208,-0.062212489885729014,-0.08457446592789739,-40.71667540837939,-0.06119932295970538,-43.806726831973926,0,0,44.06258456374806,293.15,293.15,3.597415860600106,0.0021952756666666668,0.0015306085178396964,0.0013934311230444241,8253.413110469868,7037.8242781699855
532.5,1.3,-1300,-29.504407491524614,-3656.224044111318,31.863968035162113,-0.06208271736206268,-0.08469699792426075,-40.68615577291562,-0.060827841525476205,-43.455205392150695,0,0,44.06121357879957,293.15,293.15,3.59693167825792,0.0021952756666666668,0.0015279363863024494,0.0013970302596321084,8226.661195602672,7032.9767675193725
533.0,0.1,-100,-2.2554421632246915,-3670.9762478570806,31.79079242134385,-0.061401418837521204,-0.06477030782556169,-40.24378396199469,-0.059835505306211095,-42.739859468137375,0,0,44.33720430987518,293.15,293.15,3.596561409652,0.0021952756666666668,0.001525892928016329,0.0013997826261905905,8206.203212399761,7029.269732267561
533.5,0.0,0,-0.0,-3672.103968938693,31.785198566772355,-0.05908636632091604,-0.004951317298501193,-38.726449752088804,-0.05695568627650411,-40.682835632649386,0,0,45.18201655307531,293.15,293.15,3.596533104747868,0.0021952756666666663,0.0015257367173898782,0.0013999930287748967,8204.639317313791,7028.986350755497
